doc_type	doc_id	num	date_str	description	url_metadata	lang	url_pdf	time_str
lk_police_press_releases	2025-11-29-2025-11-29-21-00	2025-11-29 21:00	2025-11-29	2025-11-29 21:00	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.29-at-2100-_compressed.pdf	2025-11-29 21:00
lk_police_press_releases	2025-11-29-2025-11-29-16-30	2025-11-29 16:30	2025-11-29	2025-11-29 16:30	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.29-at-1630-_compressed.pdf	2025-11-29 16:30
lk_police_press_releases	2025-11-29-2025-11-29-15-05	2025-11-29 15:05	2025-11-29	2025-11-29 15:05	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/ஊடக-அறிக்கை-2025.11.29-நேரம்-1505-_compressed.pdf	2025-11-29 15:05
lk_police_press_releases	2025-11-29-2025-11-29-15-00	2025-11-29 15:00	2025-11-29	2025-11-29 15:00	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/ஊடக-அறிக்கை-2025.11.29-நேரம்-1500_compressed.pdf	2025-11-29 15:00
lk_police_press_releases	2025-11-29-2025-11-29-14-50	2025-11-29 14:50	2025-11-29	2025-11-29 14:50	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/ஊடக-அறிக்கை-2025.11.29-நேரம்-1450_compressed.pdf	2025-11-29 14:50
lk_police_press_releases	2025-11-29-2025-11-29-14-45	2025-11-29 14:45	2025-11-29	2025-11-29 14:45	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.29-at-1445-_compressed.pdf	2025-11-29 14:45
lk_police_press_releases	2025-11-29-2025-11-29-14-20	2025-11-29 14:20	2025-11-29	2025-11-29 14:20	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-29.11.2025-at-0220-_compressed-1.pdf	2025-11-29 14:20
lk_police_press_releases	2025-11-29-2025-11-29-12-20	2025-11-29 12:20	2025-11-29	2025-11-29 12:20	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.29-at-1220-_compressed.pdf	2025-11-29 12:20
lk_police_press_releases	2025-11-29-2025-11-29-10-10	2025-11-29 10:10	2025-11-29	2025-11-29 10:10	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.29-at-1010-_compressed.pdf	2025-11-29 10:10
lk_police_press_releases	2025-11-29-2025-11-29-06-30	2025-11-29 06:30	2025-11-29	2025-11-29 06:30	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.29-at-0630-_compressed.pdf	2025-11-29 06:30
lk_police_press_releases	2025-11-29-2025-11-29-02-20	2025-11-29 02:20	2025-11-29	2025-11-29 02:20	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-29.11.2025-at-0220-_compressed.pdf	2025-11-29 02:20
lk_police_press_releases	2025-11-28-2025-11-28-14-20	2025-11-28 14:20	2025-11-28	2025-11-28 14:20	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/media-on-2025.11.28-at-1420-_compressed.pdf	2025-11-28 14:20
lk_police_press_releases	2025-11-28-2025-11-28-13-20	2025-11-28 13:20	2025-11-28	2025-11-28 13:20	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.28-at-1320_compressed.pdf	2025-11-28 13:20
lk_police_press_releases	2025-11-28-2025-11-28-12-55	2025-11-28 12:55	2025-11-28	2025-11-28 12:55	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/MEDIA-ON-2025.11.28-at-1255-_compressed.pdf	2025-11-28 12:55
lk_police_press_releases	2025-11-28-2025-11-28-11-10	2025-11-28 11:10	2025-11-28	2025-11-28 11:10	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.28-at-1110-_compressed.pdf	2025-11-28 11:10
lk_police_press_releases	2025-11-28-2025-11-28-09-55	2025-11-28 09:55	2025-11-28	2025-11-28 09:55	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.28-පැය-0955_compressed.pdf	2025-11-28 09:55
lk_police_press_releases	2025-11-28-2025-11-28-09-50	2025-11-28 09:50	2025-11-28	2025-11-28 09:50	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.28-at-0950-_compressed.pdf	2025-11-28 09:50
lk_police_press_releases	2025-11-28-2025-11-28-05-45	2025-11-28 05:45	2025-11-28	2025-11-28 05:45	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.28-at-0545-_compressed.pdf	2025-11-28 05:45
lk_police_press_releases	2025-11-27-2025-11-27-12-50	2025-11-27 12:50	2025-11-27	2025-11-27 12:50	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.27-at-1250-_compressed.pdf	2025-11-27 12:50
lk_police_press_releases	2025-11-27-2025-11-27-11-05	2025-11-27 11:05	2025-11-27	2025-11-27 11:05	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.27-at-1105-_compressed.pdf	2025-11-27 11:05
lk_police_press_releases	2025-11-27-2025-11-27-10-15	2025-11-27 10:15	2025-11-27	2025-11-27 10:15	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.27-at-1015-_compressed.pdf	2025-11-27 10:15
lk_police_press_releases	2025-11-27-2025-11-27-08-40	2025-11-27 08:40	2025-11-27	2025-11-27 08:40	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.27-at-0840-_compressed.pdf	2025-11-27 08:40
lk_police_press_releases	2025-11-27-2025-11-27-07-45	2025-11-27 07:45	2025-11-27	2025-11-27 07:45	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.27-at-0745-_compressed.pdf	2025-11-27 07:45
lk_police_press_releases	2025-11-27-2025-11-27-06-00	2025-11-27 06:00	2025-11-27	2025-11-27 06:00	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.27-at-0600-_compressed.pdf	2025-11-27 06:00
lk_police_press_releases	2025-11-26-2025-11-26-23-50	2025-11-26 23:50	2025-11-26	2025-11-26 23:50	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.26-at-2350-_compressed.pdf	2025-11-26 23:50
lk_police_press_releases	2025-11-26-2025-11-26-20-30	2025-11-26 20:30	2025-11-26	2025-11-26 20:30	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.26-at-2030-_compressed.pdf	2025-11-26 20:30
lk_police_press_releases	2025-11-26-2025-11-26-20-00	2025-11-26 20:00	2025-11-26	2025-11-26 20:00	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.26-at-2000_compressed.pdf	2025-11-26 20:00
lk_police_press_releases	2025-11-26-2025-11-26-17-55	2025-11-26 17:55	2025-11-26	2025-11-26 17:55	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.26-at-1755-_compressed.pdf	2025-11-26 17:55
lk_police_press_releases	2025-11-26-2025-11-26-09-10	2025-11-26 09:10	2025-11-26	2025-11-26 09:10	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.26-at-0910_compressed.pdf	2025-11-26 09:10
lk_police_press_releases	2025-11-26-2025-11-26-05-45	2025-11-26 05:45	2025-11-26	2025-11-26 05:45	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.26-at-0545-_compressed.pdf	2025-11-26 05:45
lk_police_press_releases	2025-11-24-2025-11-24-22-10	2025-11-24 22:10	2025-11-24	2025-11-24 22:10	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.24-at-2210-_compressed.pdf	2025-11-24 22:10
lk_police_press_releases	2025-11-24-2025-11-24-06-00	2025-11-24 06:00	2025-11-24	2025-11-24 06:00	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.24-at-0600-_compressed.pdf	2025-11-24 06:00
lk_police_press_releases	2025-11-23-2025-11-23-09-25	2025-11-23 09:25	2025-11-23	2025-11-23 09:25	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.23-at-0925-_compressed.pdf	2025-11-23 09:25
lk_police_press_releases	2025-11-22-2025-11-22-05-40	2025-11-22 05:40	2025-11-22	2025-11-22 05:40	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.22-at-0540-_compressed.pdf	2025-11-22 05:40
lk_police_press_releases	2025-11-21-2025-11-21-21-10	2025-11-21 21:10	2025-11-21	2025-11-21 21:10	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.21-at-2110-_compressed.pdf	2025-11-21 21:10
lk_police_press_releases	2025-11-21-2025-11-21-09-35	2025-11-21 09:35	2025-11-21	2025-11-21 09:35	https://www.police.lk/?p=17010	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.21-at-0935_compressed.pdf	2025-11-21 09:35
lk_police_press_releases	2025-11-19-2025-11-19-09-55	2025-11-19 09:55	2025-11-19	2025-11-19 09:55	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.19-at-0955-_compressed.pdf	2025-11-19 09:55
lk_police_press_releases	2025-11-17-2025-11-17-21-50	2025-11-17 21:50	2025-11-17	2025-11-17 21:50	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.17-at-2150-_compressed.pdf	2025-11-17 21:50
lk_police_press_releases	2025-11-17-2025-11-17-15-15	2025-11-17 15:15	2025-11-17	2025-11-17 15:15	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.17-at-1515-_compressed.pdf	2025-11-17 15:15
lk_police_press_releases	2025-11-17-2025-11-17-11-20	2025-11-17 11:20	2025-11-17	2025-11-17 11:20	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.17-at-1120-_compressed.pdf	2025-11-17 11:20
lk_police_press_releases	2025-11-17-2025-11-17-07-50	2025-11-17 07:50	2025-11-17	2025-11-17 07:50	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.17-at-0750-_compressed.pdf	2025-11-17 07:50
lk_police_press_releases	2025-11-15-2025-11-15-05-40	2025-11-15 05:40	2025-11-15	2025-11-15 05:40	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.15-at-0545_compressed.pdf	2025-11-15 05:40
lk_police_press_releases	2025-11-14-2025-11-14-23-30	2025-11-14 23:30	2025-11-14	2025-11-14 23:30	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.14-at-2330-_compressed.pdf	2025-11-14 23:30
lk_police_press_releases	2025-11-14-2025-11-14-05-40	2025-11-14 05:40	2025-11-14	2025-11-14 05:40	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.14-at-0540_compressed.pdf	2025-11-14 05:40
lk_police_press_releases	2025-11-13-2025-11-13-10-40	2025-11-13 10:40	2025-11-13	2025-11-13 10:40	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.13-at-1040-_compressed.pdf	2025-11-13 10:40
lk_police_press_releases	2025-11-13-2025-11-13-05-50	2025-11-13 05:50	2025-11-13	2025-11-13 05:50	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.13-at-0550-_compressed.pdf	2025-11-13 05:50
lk_police_press_releases	2025-11-11-2025-11-11-14-15	2025-11-11 14:15	2025-11-11	2025-11-11 14:15	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.11-at-1415-.pdf	2025-11-11 14:15
lk_police_press_releases	2025-11-11-2025-11-11-06-40	2025-11-11 06:40	2025-11-11	2025-11-11 06:40	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.11-at-0640-.pdf	2025-11-11 06:40
lk_police_press_releases	2025-11-10-2025-11-10-08-55	2025-11-10 08:55	2025-11-10	2025-11-10 08:55	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.10-at-0855-.pdf	2025-11-10 08:55
lk_police_press_releases	2025-11-10-2025-11-10-08-35	2025-11-10 08:35	2025-11-10	2025-11-10 08:35	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.10-at-0835-.pdf	2025-11-10 08:35
lk_police_press_releases	2025-11-10-2025-11-10-05-40	2025-11-10 05:40	2025-11-10	2025-11-10 05:40	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.10-at-0540-_compressed.pdf	2025-11-10 05:40
lk_police_press_releases	2025-11-09-2025-11-09-20-55	2025-11-09 20:55	2025-11-09	2025-11-09 20:55	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.09-at-2055-_compressed.pdf	2025-11-09 20:55
lk_police_press_releases	2025-11-09-2025-11-09-11-20	2025-11-09 11:20	2025-11-09	2025-11-09 11:20	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.09-at-1120-_compressed.pdf	2025-11-09 11:20
lk_police_press_releases	2025-11-09-2025-11-09-09-00	2025-11-09 09:00	2025-11-09	2025-11-09 09:00	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.09-at-0900-_compressed.pdf	2025-11-09 09:00
lk_police_press_releases	2025-11-09-2025-11-09-05-35	2025-11-09 05:35	2025-11-09	2025-11-09 05:35	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.09-at-0535-_compressed.pdf	2025-11-09 05:35
lk_police_press_releases	2025-11-08-2025-11-08-18-05	2025-11-08 18:05	2025-11-08	2025-11-08 18:05	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.08-at-1805-_compressed.pdf	2025-11-08 18:05
lk_police_press_releases	2025-11-08-2025-11-08-17-10	2025-11-08 17:10	2025-11-08	2025-11-08 17:10	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.08-at-1710-_compressed.pdf	2025-11-08 17:10
lk_police_press_releases	2025-11-08-2025-11-08-10-40	2025-11-08 10:40	2025-11-08	2025-11-08 10:40	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.08-at-1040-_compressed.pdf	2025-11-08 10:40
lk_police_press_releases	2025-11-08-2025-11-08-05-45	2025-11-08 05:45	2025-11-08	2025-11-08 05:45	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.08-at-0545_compressed.pdf	2025-11-08 05:45
lk_police_press_releases	2025-11-07-2025-11-07-23-50	2025-11-07 23:50	2025-11-07	2025-11-07 23:50	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.07-at-2350-_compressed.pdf	2025-11-07 23:50
lk_police_press_releases	2025-11-07-2025-11-07-13-45	2025-11-07 13:45	2025-11-07	2025-11-07 13:45	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.07-at-1345-_compressed.pdf	2025-11-07 13:45
lk_police_press_releases	2025-11-07-2025-11-07-12-15	2025-11-07 12:15	2025-11-07	2025-11-07 12:15	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.07-at-1215-_compressed.pdf	2025-11-07 12:15
lk_police_press_releases	2025-11-07-2025-11-07-09-55	2025-11-07 09:55	2025-11-07	2025-11-07 09:55	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.07-පැය-0955-_compressed.pdf	2025-11-07 09:55
lk_police_press_releases	2025-11-07-2025-11-07-05-40	2025-11-07 05:40	2025-11-07	2025-11-07 05:40	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.07-at-0540-_compressed.pdf	2025-11-07 05:40
lk_police_press_releases	2025-11-06-2025-11-06-23-05	2025-11-06 23:05	2025-11-06	2025-11-06 23:05	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.06-at-2305-_compressed.pdf	2025-11-06 23:05
lk_police_press_releases	2025-11-06-2025-11-06-08-55	2025-11-06 08:55	2025-11-06	2025-11-06 08:55	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.06-at-0855-_compressed.pdf	2025-11-06 08:55
lk_police_press_releases	2025-11-06-2025-11-06-05-45	2025-11-06 05:45	2025-11-06	2025-11-06 05:45	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.06-at-0545_compressed.pdf	2025-11-06 05:45
lk_police_press_releases	2025-11-05-2025-11-05-21-35	2025-11-05 21:35	2025-11-05	2025-11-05 21:35	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.05-at-2135-_compressed.pdf	2025-11-05 21:35
lk_police_press_releases	2025-11-05-2025-11-05-18-35	2025-11-05 18:35	2025-11-05	2025-11-05 18:35	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.05-at-1835-_compressed.pdf	2025-11-05 18:35
lk_police_press_releases	2025-11-05-2025-11-05-11-20	2025-11-05 11:20	2025-11-05	2025-11-05 11:20	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.05-at-1120-_compressed.pdf	2025-11-05 11:20
lk_police_press_releases	2025-11-05-2025-11-05-08-25	2025-11-05 08:25	2025-11-05	2025-11-05 08:25	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.05-at-0825-_compressed.pdf	2025-11-05 08:25
lk_police_press_releases	2025-11-05-2025-11-05-05-40	2025-11-05 05:40	2025-11-05	2025-11-05 05:40	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.05-at-0540_compressed.pdf	2025-11-05 05:40
lk_police_press_releases	2025-11-04-2025-11-04-22-50	2025-11-04 22:50	2025-11-04	2025-11-04 22:50	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.04-at-2250-_compressed.pdf	2025-11-04 22:50
lk_police_press_releases	2025-11-04-2025-11-04-19-00	2025-11-04 19:00	2025-11-04	2025-11-04 19:00	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.-04-at-1900-_compressed.pdf	2025-11-04 19:00
lk_police_press_releases	2025-11-04-2025-11-04-15-45	2025-11-04 15:45	2025-11-04	2025-11-04 15:45	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.04-at-1545-_compressed.pdf	2025-11-04 15:45
lk_police_press_releases	2025-11-04-2025-11-04-15-40	2025-11-04 15:40	2025-11-04	2025-11-04 15:40	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.05-at-0540_compressed.pdf	2025-11-04 15:40
lk_police_press_releases	2025-11-04-2025-11-04-13-30	2025-11-04 13:30	2025-11-04	2025-11-04 13:30	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.-04-at-1330-_compressed.pdf	2025-11-04 13:30
lk_police_press_releases	2025-11-04-2025-11-04-11-40	2025-11-04 11:40	2025-11-04	2025-11-04 11:40	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.04-at-1140-_compressed.pdf	2025-11-04 11:40
lk_police_press_releases	2025-11-04-2025-11-04-09-10	2025-11-04 09:10	2025-11-04	2025-11-04 09:10	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.04-at-0910_compressed.pdf	2025-11-04 09:10
lk_police_press_releases	2025-11-04-2025-11-04-09-00	2025-11-04 09:00	2025-11-04	2025-11-04 09:00	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.04-at-0900-_compressed.pdf	2025-11-04 09:00
lk_police_press_releases	2025-11-04-2025-11-04-05-50	2025-11-04 05:50	2025-11-04	2025-11-04 05:50	https://www.police.lk/?p=16390	si	https://www.police.lk/wp-content/uploads/2025/11/Media-on-2025.11.04-at-0550-_compressed.pdf	2025-11-04 05:50
